Area,Item,Unit,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
Mauritania,"Meat of asses, fresh or chilled",1000 USD,,,,,,,
Mauritania,Other pulses n.e.c.,1000 USD,,,,,,,
Mauritania,Raw milk of cattle,1000 USD,,,,,,,
Mauritania,Raw milk of goats,1000 USD,,,,,,,
Mauritania,Raw milk of sheep,1000 USD,,,,,,,
Mauritania,Agriculture,1000 USD,,,,,,,
Mauritania,"Cereals, primary",1000 USD,,,,,,,
Mauritania,Crops,1000 USD,,,,,,,
Mauritania,Food,1000 USD,,,,,,,
Mauritania,Livestock,1000 USD,,,,,,,
Mauritania,"Meat indigenous, total",1000 USD,,,,,,,
Mauritania,"Milk, Total",1000 USD,,,,,,,
Mauritius,Bananas,1000 USD,2256000.0,2203000.0,2340000.0,2347000.0,3045000.0,3695000.0,5008000.0
Mauritius,Cabbages,1000 USD,2412000.0,2294000.0,2551000.0,3251000.0,2486000.0,4673000.0,10236000.0
Mauritius,Carrots and turnips,1000 USD,3018000.0,3665000.0,4221000.0,2969000.0,3888000.0,4196000.0,7986000.0
Mauritius,"Cassava, fresh",1000 USD,228000.0,427000.0,407000.0,419000.0,697000.0,816000.0,1011000.0
Mauritius,Cauliflowers and broccoli,1000 USD,2118000.0,1406000.0,766000.0,1208000.0,1346000.0,1351000.0,3289000.0
Mauritius,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1000 USD,4847000.0,5308000.0,5991000.0,8621000.0,11603000.0,14076000.0,12290000.0
Mauritius,"Coconuts, in shell",1000 USD,673000.0,849000.0,744000.0,488000.0,403000.0,524000.0,428000.0
Mauritius,Cucumbers and gherkins,1000 USD,5442000.0,8227000.0,5794000.0,5262000.0,8040000.0,9618000.0,12500000.0
Mauritius,Eggplants (aubergines),1000 USD,2097000.0,1896000.0,2763000.0,3141000.0,2995000.0,3952000.0,5813000.0
Mauritius,"Game meat, fresh, chilled or frozen",1000 USD,939000.0,1299000.0,1098000.0,819000.0,817000.0,847000.0,900000.0
Mauritius,"Ginger, raw",1000 USD,438000.0,599000.0,949000.0,3301000.0,4725000.0,1640000.0,3237000.0
Mauritius,Green corn (maize),1000 USD,144000.0,127000.0,156000.0,207000.0,271000.0,225000.0,418000.0
Mauritius,Green garlic,1000 USD,230000.0,195000.0,126000.0,100000.0,69000.0,134000.0,152000.0
Mauritius,"Groundnuts, excluding shelled",1000 USD,466000.0,523000.0,1015000.0,938000.0,780000.0,887000.0,1059000.0
Mauritius,"Hen eggs in shell, fresh",1000 USD,28775000.0,32817000.0,30961000.0,22856000.0,24718000.0,42347000.0,33752000.0
Mauritius,Leeks and other alliaceous vegetables,1000 USD,285000.0,170000.0,198000.0,112000.0,82000.0,90000.0,331000.0
Mauritius,Lettuce and chicory,1000 USD,3460000.0,2454000.0,2999000.0,2005000.0,2507000.0,3315000.0,9979000.0
Mauritius,Maize (corn),1000 USD,85000.0,75000.0,93000.0,124000.0,167000.0,120000.0,220000.0
Mauritius,"Meat of cattle with the bone, fresh or chilled",1000 USD,13057000.0,14468000.0,13961000.0,11391000.0,11986000.0,13965000.0,14431000.0
Mauritius,"Meat of chickens, fresh or chilled",1000 USD,90812000.0,99209000.0,95589000.0,79636000.0,78855000.0,124556000.0,148790000.0
Mauritius,"Meat of ducks, fresh or chilled",1000 USD,77000.0,78000.0,76000.0,72000.0,70000.0,62000.0,59000.0
Mauritius,"Meat of geese, fresh or chilled",1000 USD,70000.0,74000.0,71000.0,67000.0,63000.0,62000.0,62000.0
Mauritius,"Meat of goat, fresh or chilled",1000 USD,243000.0,259000.0,172000.0,145000.0,122000.0,151000.0,152000.0
Mauritius,"Meat of pig with the bone, fresh or chilled",1000 USD,952000.0,1176000.0,1144000.0,1051000.0,992000.0,934000.0,913000.0
Mauritius,"Meat of rabbits and hares, fresh or chilled",1000 USD,34000.0,36000.0,35000.0,31000.0,29000.0,28000.0,28000.0
Mauritius,"Meat of sheep, fresh or chilled",1000 USD,233000.0,250000.0,140000.0,127000.0,108000.0,177000.0,129000.0
Mauritius,"Meat of turkeys, fresh or chilled",1000 USD,5000.0,6000.0,5000.0,5000.0,5000.0,5000.0,5000.0
Mauritius,Okra,1000 USD,3252000.0,2339000.0,2556000.0,3685000.0,3367000.0,4760000.0,5783000.0
Mauritius,"Onions and shallots, dry (excluding dehydrated)",1000 USD,4183000.0,3186000.0,3141000.0,3317000.0,4852000.0,7390000.0,7255000.0
Mauritius,"Other beans, green",1000 USD,2220000.0,1845000.0,2047000.0,2223000.0,2255000.0,2824000.0,5016000.0
Mauritius,"Other citrus fruit, n.e.c.",1000 USD,679000.0,698000.0,745000.0,511000.0,505000.0,524000.0,553000.0
Mauritius,"Other fibre crops, raw, n.e.c.",1000 USD,40000.0,41000.0,39000.0,35000.0,34000.0,33000.0,33000.0
Mauritius,"Other fruits, n.e.c.",1000 USD,3525000.0,3575000.0,3905000.0,2782000.0,2608000.0,2863000.0,2808000.0
Mauritius,"Other stimulant, spice and aromatic crops, n.e.c.",1000 USD,493000.0,496000.0,481000.0,437000.0,414000.0,395000.0,391000.0
Mauritius,"Other vegetables, fresh n.e.c.",1000 USD,3857000.0,2069000.0,1993000.0,1610000.0,1738000.0,1748000.0,3198000.0
Mauritius,"Peas, green",1000 USD,2000.0,1000.0,,1000.0,,1000.0,2000.0
Mauritius,Pineapples,1000 USD,6110000.0,9249000.0,9577000.0,9499000.0,8198000.0,9352000.0,8781000.0
Mauritius,"Pistachios, in shell",1000 USD,36000.0,69000.0,68000.0,63000.0,61000.0,54000.0,49000.0
Mauritius,Potatoes,1000 USD,9145000.0,12297000.0,10237000.0,9017000.0,8361000.0,11824000.0,10569000.0
Mauritius,"Pumpkins, squash and gourds",1000 USD,21175000.0,20422000.0,27051000.0,26256000.0,29346000.0,28827000.0,38695000.0
Mauritius,Raw milk of cattle,1000 USD,2245000.0,1814000.0,1868000.0,1498000.0,1498000.0,1490000.0,1940000.0
Mauritius,Sugar cane,1000 USD,148463000.0,94893000.0,109270000.0,93666000.0,107351000.0,130527000.0,140872000.0
Mauritius,Sweet potatoes,1000 USD,370000.0,480000.0,313000.0,350000.0,1075000.0,1336000.0,2090000.0
Mauritius,Taro,1000 USD,1136000.0,1335000.0,1828000.0,2479000.0,3897000.0,4158000.0,6734000.0
Mauritius,Tea leaves,1000 USD,3440000.0,4226000.0,4398000.0,2648000.0,2673000.0,3405000.0,3539000.0
Mauritius,Tomatoes,1000 USD,10537000.0,11003000.0,11317000.0,13021000.0,17324000.0,21256000.0,31145000.0
Mauritius,Unmanufactured tobacco,1000 USD,1320000.0,918000.0,429000.0,,,,
Mauritius,Agriculture,1000 USD,372103000.0,336066000.0,351356000.0,311999000.0,343830000.0,450234000.0,527919000.0
Mauritius,"Cereals, primary",1000 USD,85000.0,75000.0,93000.0,124000.0,167000.0,120000.0,220000.0
Mauritius,Crops,1000 USD,248180000.0,199558000.0,220507000.0,206091000.0,237161000.0,280591000.0,341471000.0
Mauritius,Fibre Crops Primary,1000 USD,40000.0,41000.0,39000.0,35000.0,34000.0,33000.0,33000.0
Mauritius,Food,1000 USD,370743000.0,335107000.0,350888000.0,311964000.0,343796000.0,450202000.0,527886000.0
Mauritius,Fruit Primary,1000 USD,12571000.0,15726000.0,16567000.0,15138000.0,14356000.0,16434000.0,17150000.0
Mauritius,Livestock,1000 USD,123923000.0,136508000.0,130849000.0,105908000.0,106669000.0,169643000.0,186448000.0
Mauritius,"Meat indigenous, total",1000 USD,92904000.0,101877000.0,98020000.0,81553000.0,80454000.0,125807000.0,150756000.0
Mauritius,"Milk, Total",1000 USD,2245000.0,1814000.0,1868000.0,1498000.0,1498000.0,1490000.0,1940000.0
Mauritius,Non Food,1000 USD,1361000.0,959000.0,468000.0,35000.0,34000.0,33000.0,33000.0
Mauritius,Oilcrops Primary,1000 USD,1139000.0,1372000.0,1760000.0,1425000.0,1183000.0,1411000.0,1487000.0
Mauritius,"Roots and Tubers, Total",1000 USD,10879000.0,14539000.0,12784000.0,12266000.0,14029000.0,18135000.0,20405000.0
Mauritius,Sugar Crops Primary,1000 USD,148463000.0,94893000.0,109270000.0,93666000.0,107351000.0,130527000.0,140872000.0
Mauritius,Vegetables and Fruit Primary,1000 USD,81847000.0,82333000.0,90235000.0,92126000.0,106525000.0,124871000.0,171238000.0
Mauritius,Vegetables Primary,1000 USD,69276000.0,66607000.0,73668000.0,76988000.0,92169000.0,108437000.0,154087000.0
Mexico,"Agave fibres, raw, n.e.c.",1000 USD,993000.0,962000.0,906000.0,873000.0,889000.0,870000.0,951000.0
Mexico,"Almonds, in shell",1000 USD,86000.0,88000.0,75000.0,53000.0,67000.0,65000.0,58000.0
Mexico,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1000 USD,155165000.0,163020000.0,206744000.0,167589000.0,190999000.0,244696000.0,282908000.0
Mexico,Apples,1000 USD,329211000.0,404409000.0,436111000.0,302818000.0,392513000.0,440773000.0,573208000.0
Mexico,Apricots,1000 USD,270000.0,340000.0,426000.0,360000.0,405000.0,283000.0,558000.0
Mexico,Artichokes,1000 USD,1259000.0,1755000.0,1551000.0,1863000.0,1927000.0,1352000.0,1638000.0
Mexico,Asparagus,1000 USD,529335000.0,527098000.0,541765000.0,555714000.0,666624000.0,858082000.0,876637000.0
Mexico,Avocados,1000 USD,2097903000.0,2177685000.0,2568642000.0,2297788000.0,2492960000.0,3152323000.0,3384088000.0
Mexico,Bananas,1000 USD,401797000.0,437947000.0,443497000.0,388896000.0,385825000.0,478048000.0,633488000.0
Mexico,Barley,1000 USD,224583000.0,230872000.0,219699000.0,181404000.0,242254000.0,316985000.0,281166000.0
Mexico,"Beans, dry",1000 USD,865227000.0,696573000.0,676933000.0,786903000.0,1011955000.0,843826000.0,786596000.0
Mexico,Beeswax,1000 USD,6136000.0,6459000.0,6264000.0,4483000.0,5697000.0,5901000.0,5882000.0
Mexico,Blueberries,1000 USD,113608000.0,109483000.0,140877000.0,128540000.0,184149000.0,229213000.0,293649000.0
Mexico,"Broad beans and horse beans, dry",1000 USD,21507000.0,23766000.0,20094000.0,21483000.0,23075000.0,14396000.0,19452000.0
Mexico,"Broad beans and horse beans, green",1000 USD,21098000.0,21911000.0,21089000.0,21047000.0,22533000.0,18097000.0,23724000.0
Mexico,Cabbages,1000 USD,30804000.0,35076000.0,31096000.0,50774000.0,53099000.0,57579000.0,77631000.0
Mexico,Canary seed,1000 USD,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
Mexico,Cantaloupes and other melons,1000 USD,155720000.0,150749000.0,158636000.0,142508000.0,154441000.0,183121000.0,265517000.0
Mexico,Carrots and turnips,1000 USD,55672000.0,55100000.0,60454000.0,56624000.0,54268000.0,61095000.0,73747000.0
Mexico,"Cashew nuts, in shell",1000 USD,919000.0,894000.0,976000.0,937000.0,941000.0,202000.0,285000.0
Mexico,"Cassava, fresh",1000 USD,3715000.0,5152000.0,5397000.0,4712000.0,5035000.0,4601000.0,5414000.0
Mexico,Castor oil seeds,1000 USD,1938000.0,184000.0,86000.0,1292000.0,1218000.0,136000.0,156000.0
Mexico,Cauliflowers and broccoli,1000 USD,156983000.0,221384000.0,218132000.0,202855000.0,222574000.0,250586000.0,305595000.0
Mexico,Cherries,1000 USD,261000.0,635000.0,354000.0,477000.0,558000.0,671000.0,464000.0
Mexico,"Chick peas, dry",1000 USD,179331000.0,292202000.0,128144000.0,87585000.0,127546000.0,165870000.0,153551000.0
Mexico,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1000 USD,66967000.0,68195000.0,70157000.0,41869000.0,52718000.0,56585000.0,100454000.0
Mexico,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1000 USD,1538863000.0,1852026000.0,1700694000.0,1342144000.0,1265427000.0,1504991000.0,2589018000.0
Mexico,Cocoa beans,1000 USD,56762000.0,55928000.0,56812000.0,55477000.0,58050000.0,57567000.0,67288000.0
Mexico,"Coconuts, in shell",1000 USD,134614000.0,149414000.0,188035000.0,138037000.0,153751000.0,207135000.0,234788000.0
Mexico,"Coffee, green",1000 USD,47712000.0,47791000.0,45158000.0,44002000.0,47314000.0,59764000.0,73829000.0
Mexico,Cucumbers and gherkins,1000 USD,290723000.0,328931000.0,411167000.0,357987000.0,370746000.0,391205000.0,500556000.0
Mexico,Dates,1000 USD,21542000.0,23324000.0,37119000.0,51095000.0,53431000.0,63950000.0,62814000.0
Mexico,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",1000 USD,36024000.0,34608000.0,40796000.0,22388000.0,27501000.0,26118000.0,34924000.0
Mexico,Eggplants (aubergines),1000 USD,73228000.0,72047000.0,82733000.0,55493000.0,76618000.0,60427000.0,62507000.0
Mexico,Figs,1000 USD,4293000.0,8808000.0,11153000.0,9718000.0,11707000.0,13425000.0,17702000.0
Mexico,"Ginger, raw",1000 USD,2655000.0,4104000.0,3830000.0,4107000.0,4358000.0,2908000.0,3035000.0
Mexico,Grapes,1000 USD,374177000.0,462444000.0,573039000.0,510282000.0,508257000.0,569737000.0,713328000.0
Mexico,Green corn (maize),1000 USD,120780000.0,121146000.0,123625000.0,122787000.0,144299000.0,174330000.0,217142000.0
Mexico,Green garlic,1000 USD,80115000.0,82499000.0,71990000.0,77541000.0,90895000.0,100600000.0,128197000.0
Mexico,"Groundnuts, excluding shelled",1000 USD,64929000.0,58794000.0,53099000.0,58702000.0,63175000.0,64797000.0,82468000.0
Mexico,"Hen eggs in shell, fresh",1000 USD,2782704000.0,2969820000.0,3187511000.0,3079374000.0,3379107000.0,3950948000.0,4953573000.0
Mexico,"Horse meat, fresh or chilled",1000 USD,165876000.0,160718000.0,170655000.0,168359000.0,180597000.0,185153000.0,211371000.0
Mexico,Leeks and other alliaceous vegetables,1000 USD,4063000.0,4727000.0,3869000.0,4804000.0,5862000.0,5586000.0,6204000.0
Mexico,Lemons and limes,1000 USD,671004000.0,725094000.0,909536000.0,880170000.0,979505000.0,1400822000.0,1760314000.0
Mexico,"Lentils, dry",1000 USD,5294000.0,4846000.0,4462000.0,4843000.0,4963000.0,4274000.0,4620000.0
Mexico,Lettuce and chicory,1000 USD,97396000.0,100834000.0,108101000.0,114223000.0,116790000.0,149655000.0,167968000.0
Mexico,Linseed,1000 USD,2000.0,2000.0,4000.0,3000.0,3000.0,4000.0,8000.0
Mexico,Locust beans (carobs),1000 USD,,135000.0,115000.0,132000.0,131000.0,180000.0,134000.0
Mexico,Maize (corn),1000 USD,5294609000.0,5448965000.0,5515351000.0,5348276000.0,7330237000.0,8550701000.0,9705284000.0
Mexico,"Mangoes, guavas and mangosteens",1000 USD,457917000.0,528104000.0,567812000.0,579594000.0,617731000.0,709256000.0,913005000.0
Mexico,"Meat of cattle with the bone, fresh or chilled",1000 USD,6730001000.0,6986610000.0,7247445000.0,6749936000.0,7486205000.0,8138764000.0,9657601000.0
Mexico,"Meat of chickens, fresh or chilled",1000 USD,5247858000.0,5568501000.0,5927985000.0,5647166000.0,6355767000.0,6983868000.0,8332033000.0
Mexico,"Meat of goat, fresh or chilled",1000 USD,131481000.0,136485000.0,139952000.0,125818000.0,138181000.0,151075000.0,174706000.0
Mexico,"Meat of pig with the bone, fresh or chilled",1000 USD,3285915000.0,3486743000.0,3791207000.0,3506670000.0,3904320000.0,4332561000.0,5162651000.0
Mexico,"Meat of rabbits and hares, fresh or chilled",1000 USD,7175000.0,7350000.0,7689000.0,6987000.0,7491000.0,7572000.0,8735000.0
Mexico,"Meat of sheep, fresh or chilled",1000 USD,224942000.0,238109000.0,249359000.0,229685000.0,251148000.0,282213000.0,342715000.0
Mexico,"Meat of turkeys, fresh or chilled",1000 USD,49724000.0,51908000.0,52121000.0,47968000.0,54720000.0,57785000.0,68683000.0
Mexico,Melonseed,1000 USD,67000.0,83000.0,72000.0,48000.0,52000.0,45000.0,57000.0
Mexico,Millet,1000 USD,,6000.0,9000.0,9000.0,8000.0,3000.0,4000.0
Mexico,Mustard seed,1000 USD,,,,,,,
Mexico,Natural honey,1000 USD,115735000.0,143139000.0,129198000.0,101790000.0,139014000.0,151913000.0,142045000.0
Mexico,Natural rubber in primary forms,1000 USD,50062000.0,46071000.0,43907000.0,52355000.0,54583000.0,56193000.0,62892000.0
Mexico,Oats,1000 USD,15278000.0,26633000.0,25242000.0,14930000.0,28575000.0,33083000.0,22475000.0
Mexico,Oil palm fruit,1000 USD,69902000.0,78288000.0,87520000.0,107555000.0,115900000.0,141512000.0,177453000.0
Mexico,Okra,1000 USD,7845000.0,8013000.0,9747000.0,8474000.0,8686000.0,12565000.0,7791000.0
Mexico,Olives,1000 USD,7395000.0,8398000.0,9740000.0,11358000.0,14359000.0,13817000.0,20058000.0
Mexico,"Onions and shallots, dry (excluding dehydrated)",1000 USD,426265000.0,410821000.0,337132000.0,290610000.0,305115000.0,329257000.0,518479000.0
Mexico,"Onions and shallots, green",1000 USD,26309000.0,26109000.0,40598000.0,27447000.0,26796000.0,35975000.0,41156000.0
Mexico,Oranges,1000 USD,455527000.0,529322000.0,491124000.0,650440000.0,646161000.0,802006000.0,1109323000.0
Mexico,Other berries and fruits of the genus vaccinium n.e.c.,1000 USD,278197000.0,235739000.0,262072000.0,173607000.0,177284000.0,186873000.0,237090000.0
Mexico,"Other citrus fruit, n.e.c.",1000 USD,46502000.0,59118000.0,46569000.0,32943000.0,40661000.0,39490000.0,50644000.0
Mexico,"Other fruits, n.e.c.",1000 USD,163114000.0,170541000.0,157586000.0,83720000.0,94498000.0,83544000.0,89689000.0
Mexico,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1000 USD,280946000.0,290779000.0,287849000.0,190017000.0,241848000.0,236575000.0,313471000.0
Mexico,Other pulses n.e.c.,1000 USD,206000.0,250000.0,165000.0,118000.0,125000.0,106000.0,113000.0
Mexico,"Other stimulant, spice and aromatic crops, n.e.c.",1000 USD,4923000.0,5847000.0,6906000.0,5172000.0,11147000.0,13450000.0,18982000.0
Mexico,"Other tropical fruits, n.e.c.",1000 USD,296664000.0,306378000.0,324675000.0,179671000.0,244984000.0,257646000.0,287511000.0
Mexico,"Other vegetables, fresh n.e.c.",1000 USD,262156000.0,255372000.0,304101000.0,188321000.0,247578000.0,273271000.0,358399000.0
Mexico,Papayas,1000 USD,261443000.0,321455000.0,327966000.0,294351000.0,333413000.0,371249000.0,428253000.0
Mexico,Peaches and nectarines,1000 USD,70844000.0,72895000.0,86843000.0,83413000.0,115780000.0,132889000.0,181940000.0
Mexico,Pears,1000 USD,6762000.0,6556000.0,5515000.0,5804000.0,6102000.0,6959000.0,8901000.0
Mexico,"Peas, dry",1000 USD,875000.0,824000.0,892000.0,855000.0,849000.0,699000.0,821000.0
Mexico,"Peas, green",1000 USD,27452000.0,28132000.0,28300000.0,28220000.0,30072000.0,27437000.0,32650000.0
Mexico,"Pepper (Piper spp.), raw",1000 USD,6142000.0,5851000.0,7104000.0,6739000.0,6664000.0,8018000.0,8627000.0
Mexico,Persimmons,1000 USD,49000.0,49000.0,44000.0,156000.0,195000.0,169000.0,64000.0
Mexico,Pineapples,1000 USD,209533000.0,221181000.0,241989000.0,255589000.0,315241000.0,317412000.0,410747000.0
Mexico,"Pistachios, in shell",1000 USD,336000.0,295000.0,181000.0,574000.0,496000.0,376000.0,274000.0
Mexico,Plums and sloes,1000 USD,23274000.0,24759000.0,23124000.0,24030000.0,23974000.0,23857000.0,25858000.0
Mexico,Pomelos and grapefruits,1000 USD,60835000.0,68291000.0,86527000.0,74649000.0,69504000.0,94294000.0,122772000.0
Mexico,Potatoes,1000 USD,595613000.0,736060000.0,726092000.0,703843000.0,808008000.0,803532000.0,981290000.0
Mexico,"Pumpkins, squash and gourds",1000 USD,287609000.0,349531000.0,346368000.0,220583000.0,231928000.0,220106000.0,281576000.0
Mexico,Quinces,1000 USD,2571000.0,2180000.0,2658000.0,2525000.0,2497000.0,1558000.0,1566000.0
Mexico,Rape or colza seed,1000 USD,365000.0,712000.0,791000.0,667000.0,720000.0,580000.0,1352000.0
Mexico,Raspberries,1000 USD,237576000.0,266486000.0,267553000.0,221087000.0,332047000.0,626068000.0,758543000.0
Mexico,Raw milk of cattle,1000 USD,3845391000.0,3943919000.0,4255959000.0,4063875000.0,4615471000.0,5223241000.0,6544805000.0
Mexico,Raw milk of goats,1000 USD,45209000.0,48305000.0,52792000.0,50666000.0,57762000.0,62775000.0,77553000.0
Mexico,Rice,1000 USD,57806000.0,66094000.0,57884000.0,68534000.0,66162000.0,73343000.0,83232000.0
Mexico,Rye,1000 USD,4000.0,2000.0,3000.0,3000.0,2000.0,2000.0,2000.0
Mexico,Safflower seed,1000 USD,20829000.0,20344000.0,18709000.0,31977000.0,21150000.0,41348000.0,41652000.0
Mexico,"Seed cotton, unginned",1000 USD,653344000.0,751075000.0,563468000.0,419070000.0,733289000.0,723792000.0,543326000.0
Mexico,Sesame seed,1000 USD,46611000.0,54321000.0,57940000.0,45239000.0,55414000.0,58948000.0,64713000.0
Mexico,"Shorn wool, greasy, including fleece-washed shorn wool",1000 USD,1252000.0,1169000.0,1069000.0,983000.0,1071000.0,1047000.0,1246000.0
Mexico,"Sisal, raw",1000 USD,5537000.0,4261000.0,3372000.0,5470000.0,7527000.0,4910000.0,5972000.0
Mexico,Sorghum,1000 USD,808757000.0,830408000.0,748672000.0,820220000.0,1094570000.0,1455862000.0,1466546000.0
Mexico,Soya beans,1000 USD,160423000.0,114400000.0,82796000.0,90518000.0,134597000.0,82400000.0,103947000.0
Mexico,Spinach,1000 USD,12375000.0,11497000.0,10442000.0,11584000.0,12167000.0,7204000.0,12982000.0
Mexico,Strawberries,1000 USD,667971000.0,696394000.0,1068553000.0,498959000.0,542173000.0,693816000.0,871916000.0
Mexico,String beans,1000 USD,36635000.0,36170000.0,29464000.0,24472000.0,32608000.0,27576000.0,48457000.0
Mexico,Sugar beet,1000 USD,119000.0,122000.0,126000.0,112000.0,123000.0,133000.0,178000.0
Mexico,Sugar cane,1000 USD,2029512000.0,2311608000.0,2400482000.0,1977459000.0,2314942000.0,2587852000.0,3001679000.0
Mexico,Sunflower seed,1000 USD,2564000.0,3391000.0,1812000.0,2490000.0,2483000.0,1967000.0,2413000.0
Mexico,Sweet potatoes,1000 USD,17585000.0,16694000.0,16339000.0,16957000.0,19315000.0,21967000.0,32649000.0
Mexico,"Tangerines, mandarins, clementines",1000 USD,62022000.0,71548000.0,77014000.0,67488000.0,65513000.0,94039000.0,107144000.0
Mexico,Tomatoes,1000 USD,1646533000.0,1951941000.0,1924919000.0,1809876000.0,1939684000.0,1907440000.0,2484186000.0
Mexico,Triticale,1000 USD,3130000.0,4792000.0,4461000.0,4439000.0,5183000.0,4544000.0,5445000.0
Mexico,Unmanufactured tobacco,1000 USD,29608000.0,30996000.0,34575000.0,26062000.0,34729000.0,30142000.0,40922000.0
Mexico,"Vanilla, raw",1000 USD,2820000.0,2722000.0,2253000.0,2657000.0,2872000.0,2904000.0,3209000.0
Mexico,Vetches,1000 USD,4462000.0,4076000.0,3819000.0,4117000.0,4316000.0,2320000.0,3522000.0
Mexico,"Walnuts, in shell",1000 USD,602702000.0,655174000.0,656549000.0,559702000.0,605370000.0,645254000.0,631190000.0
Mexico,Watermelons,1000 USD,243852000.0,293418000.0,255852000.0,233605000.0,241878000.0,266539000.0,411424000.0
Mexico,Wheat,1000 USD,702129000.0,624577000.0,668858000.0,667903000.0,874894000.0,1457189000.0,1567858000.0
Mexico,Yautia,1000 USD,8545000.0,11769000.0,8297000.0,12019000.0,12449000.0,12224000.0,14087000.0
Mexico,Agriculture,1000 USD,49395247000.0,52574791000.0,54923397000.0,50336236000.0,58132948000.0,66367376000.0,79262441000.0
Mexico,"Cereals, primary",1000 USD,7106296000.0,7232349000.0,7240179000.0,7105718000.0,9641886000.0,11891714000.0,13132014000.0
Mexico,Crops,1000 USD,26799564000.0,28870869000.0,29743963000.0,26567583000.0,31578585000.0,36851217000.0,43595545000.0
Mexico,Fibre Crops Primary,1000 USD,235200000.0,268099000.0,201491000.0,153017000.0,265067000.0,259107000.0,197087000.0
Mexico,Food,1000 USD,48576475000.0,51655326000.0,54182228000.0,49718093000.0,57178045000.0,65402871000.0,78423641000.0
Mexico,Fruit Primary,1000 USD,7714436000.0,8375466000.0,9572982000.0,8174414000.0,9033517000.0,11240209000.0,13721654000.0
Mexico,Livestock,1000 USD,22595683000.0,23703922000.0,25179434000.0,23768652000.0,26554363000.0,29516159000.0,35666895000.0
Mexico,"Meat indigenous, total",1000 USD,15799257000.0,16591110000.0,17546639000.0,16467481000.0,18356241000.0,20120334000.0,23941792000.0
Mexico,"Milk, Total",1000 USD,3890600000.0,3992224000.0,4308752000.0,4114541000.0,4673232000.0,5286016000.0,6622358000.0
Mexico,Non Food,1000 USD,95525000.0,90102000.0,90180000.0,91517000.0,105713000.0,99200000.0,118021000.0
Mexico,Oilcrops Primary,1000 USD,921245000.0,961508000.0,855591000.0,751902000.0,1024796000.0,1068679000.0,1071360000.0
Mexico,"Roots and Tubers, Total",1000 USD,661482000.0,804282000.0,796921000.0,759920000.0,872308000.0,868442000.0,1068365000.0
Mexico,Sugar Crops Primary,1000 USD,2029631000.0,2311730000.0,2400608000.0,1977571000.0,2315065000.0,2587985000.0,3001857000.0
Mexico,Vegetables and Fruit Primary,1000 USD,13447936000.0,14877586000.0,15980319000.0,13747859000.0,14959814000.0,17714625000.0,22537897000.0
Mexico,Vegetables Primary,1000 USD,5733499000.0,6502120000.0,6407338000.0,5573445000.0,5926297000.0,6474416000.0,8816243000.0
Mongolia,Barley,1000 USD,392000.0,689000.0,814000.0,1224000.0,6307000.0,1698000.0,3015000.0
Mongolia,Cabbages,1000 USD,9320000.0,6839000.0,7896000.0,11512000.0,14293000.0,33251000.0,33078000.0
Mongolia,Carrots and turnips,1000 USD,19150000.0,20473000.0,18168000.0,31583000.0,30158000.0,74695000.0,87035000.0
Mongolia,Cereals n.e.c.,1000 USD,245000.0,970000.0,1054000.0,740000.0,587000.0,444000.0,304000.0
Mongolia,Cucumbers and gherkins,1000 USD,6368000.0,2901000.0,3497000.0,5487000.0,8756000.0,15729000.0,16333000.0
Mongolia,Green garlic,1000 USD,,,1855000.0,3526000.0,2972000.0,7125000.0,9905000.0
Mongolia,"Hazelnuts, in shell",1000 USD,226000.0,257000.0,231000.0,216000.0,231000.0,231000.0,236000.0
Mongolia,"Hen eggs in shell, fresh",1000 USD,6279000.0,10037000.0,11386000.0,10565000.0,13113000.0,13985000.0,14279000.0
Mongolia,"Horse meat, fresh or chilled",1000 USD,79800000.0,124330000.0,164796000.0,268619000.0,184995000.0,241507000.0,205111000.0
Mongolia,"Meat of camels, fresh or chilled",1000 USD,15185000.0,22819000.0,30774000.0,44270000.0,38032000.0,43501000.0,37494000.0
Mongolia,"Meat of cattle with the bone, fresh or chilled",1000 USD,237245000.0,345244000.0,330687000.0,492538000.0,384156000.0,498476000.0,533037000.0
Mongolia,"Meat of chickens, fresh or chilled",1000 USD,495000.0,753000.0,1317000.0,1668000.0,862000.0,1307000.0,556000.0
Mongolia,"Meat of goat, fresh or chilled",1000 USD,141514000.0,166863000.0,191692000.0,301370000.0,257900000.0,326375000.0,258913000.0
Mongolia,"Meat of pig with the bone, fresh or chilled",1000 USD,1669000.0,2184000.0,2215000.0,1074000.0,1014000.0,1043000.0,2599000.0
Mongolia,"Meat of sheep, fresh or chilled",1000 USD,285491000.0,382471000.0,442300000.0,601268000.0,446821000.0,610942000.0,553761000.0
Mongolia,Mushrooms and truffles,1000 USD,295000.0,334000.0,301000.0,281000.0,311000.0,316000.0,311000.0
Mongolia,Natural honey,1000 USD,1645000.0,2101000.0,1793000.0,1387000.0,3985000.0,1413000.0,2162000.0
